query_id,ndcg_at_10,mrr,recall_at_10,recall_at_50,precision_at_10
364,0.7799082337019199,0.5,0.2,1.0,0.9
365,0.5077724478385903,1.0,0.34782608695652173,0.5217391304347826,0.8
366,0.0,0.0,0.0,0.0,0.0
367,0.46338666607086443,1.0,0.04591836734693878,0.17857142857142858,0.9
368,0.863443834987606,1.0,0.08333333333333333,0.4166666666666667,1.0
369,0.5821032065260976,1.0,0.027777777777777776,0.1388888888888889,1.0
370,0.0,0.0,0.0,0.0,0.0
371,0.12771344984143695,1.0,0.030927835051546393,0.10309278350515463,0.3
372,0.8995596816939677,1.0,0.16666666666666666,0.9791666666666666,0.8
373,1.0,1.0,0.0031867431485022306,0.015933715742511154,1.0
374,0.7015099647232445,0.5,0.05673758865248227,0.3333333333333333,0.8
375,0.750637296052051,1.0,0.033816425120772944,0.22705314009661837,0.7
376,1.0,1.0,0.00700770847932726,0.0322354590049054,1.0
377,0.7799082337019199,0.5,0.06716417910447761,0.3656716417910448,0.9
378,1.0,1.0,0.017825311942959002,0.08912655971479501,1.0
379,0.9052116356304493,1.0,0.1267605633802817,0.3380281690140845,0.9
380,1.0,1.0,0.2222222222222222,0.8222222222222222,1.0
381,0.4690000933206748,1.0,0.0375,0.1625,0.3
382,0.470018260101859,1.0,0.18181818181818182,0.8545454545454545,1.0
383,0.0,0.0,0.0,0.0,0.0
384,0.15633336444022494,0.5,0.03278688524590164,0.08196721311475409,0.2
385,1.0,1.0,0.37037037037037035,1.0,1.0
386,0.9363792118010483,1.0,0.04568527918781726,0.14720812182741116,0.9
387,1.0,1.0,0.10869565217391304,0.5108695652173914,1.0
388,0.8611375561264454,1.0,0.15,0.6,0.9
389,0.4152807670887412,1.0,0.009287925696594427,0.10835913312693499,0.3
390,1.0,1.0,0.16393442622950818,0.22950819672131148,1.0
391,0.6841364744988854,1.0,0.043668122270742356,0.2183406113537118,1.0
392,0.13886244387355454,0.5,0.002898550724637681,0.08985507246376812,0.1
393,0.7065632165480471,1.0,0.09333333333333334,0.52,0.7
394,1.0,1.0,0.0970873786407767,0.20388349514563106,1.0
395,0.07336392209936005,0.14285714285714285,0.0625,0.375,0.1
396,0.9408803699566423,1.0,0.06818181818181818,0.3712121212121212,0.9
397,1.0,1.0,0.020366598778004074,0.10183299389002037,1.0
398,1.0,1.0,0.12048192771084337,0.26506024096385544,1.0
399,1.0,1.0,0.14705882352941177,0.6323529411764706,1.0
400,0.0,0.08333333333333333,0.0,0.375,0.0
401,0.2657533363975174,1.0,0.05555555555555555,0.6851851851851852,0.3
402,0.38441023776109734,1.0,0.04424778761061947,0.22123893805309736,1.0
403,0.2966513722836533,1.0,0.07258064516129033,0.20967741935483872,0.9
404,0.4388775652694273,1.0,0.017241379310344827,0.09386973180076628,0.9
405,1.0,1.0,0.028985507246376812,0.1391304347826087,1.0
406,0.4285300960240914,1.0,0.12987012987012986,0.5844155844155844,1.0
407,0.4066972554326933,1.0,0.030211480362537766,0.1510574018126888,1.0
408,1.0,1.0,0.09803921568627451,0.49019607843137253,1.0
